combinaton	score	biomarker	cor(score,biomarker)	p
gamma-peposertib	bliss	HES4_lof	0.016873414478825226	0.8524410852682023
gamma-peposertib	bliss	HES5_cnv	0.008536719369568693	0.9250298447975264
gamma-peposertib	bliss	HES5_exp	-0.11409425435753956	0.20703614699366224
gamma-peposertib	bliss	HES5_lof	-0.03919769396802135	0.6655723559409638
gamma-peposertib	bliss	HEY1_cnv	-0.08468989200400065	0.3496867221793136
gamma-peposertib	bliss	HEY1_exp	-0.028898988578361595	0.7500200508369864
gamma-peposertib	bliss	HEY1_lof	-0.04781663691005356	0.5979347857751967
gamma-peposertib	bliss	HEY2_cnv	-0.013057116491576886	0.8855545797257164
gamma-peposertib	bliss	HEY2_exp	-0.0578845261677809	0.5230945735157461
gamma-peposertib	bliss	HEY2_lof	-0.0403103787390031	0.6566724316857925
gamma-peposertib	bliss	HEY2_snv		
gamma-peposertib	bliss	HEYL_cnv	-0.033647739163122505	0.710640698470839
gamma-peposertib	bliss	HEYL_exp	0.05911012800913412	0.5143193764889682
gamma-peposertib	bliss	HEYL_lof	0.15999567445939078	0.07589030529132408
gamma-peposertib	bliss	HFE_cnv	-0.029741157420694064	0.7429858092467072
gamma-peposertib	bliss	HFE_exp	0.09247733161938931	0.3069960128220847
gamma-peposertib	bliss	HFE_lof	-0.08325829659933852	0.35792144823279054
gamma-peposertib	bliss	HFM1_cnv	-0.023095066569991437	0.7990280920945169
gamma-peposertib	bliss	HFM1_exp	0.040782478725255734	0.6529106876575722
gamma-peposertib	bliss	HFM1_lof	-0.06526960485816566	0.47139010132454584
gamma-peposertib	bliss	HFM1_snv	-0.11362928310182138	0.2089052047346227
gamma-peposertib	bliss	HGF_cnv	-0.13285946568984044	0.14128939343032684
gamma-peposertib	bliss	HGF_exp	-0.03010151194121699	0.7399823604067658
gamma-peposertib	bliss	HGF_lof	-0.1587662772782331	0.07819945606593968
gamma-peposertib	bliss	HGF_snv	-0.05059157499145872	0.5768335388689723
gamma-peposertib	bliss	HIF1A_cnv	-0.13609514244552073	0.1317684786151435
gamma-peposertib	bliss	HIF1A_exp	0.012025170387897525	0.894545126504937
gamma-peposertib	bliss	HIF1A_lof	0.0936517055848971	0.3008673187306672
gamma-peposertib	bliss	HIF1A_snv	-0.05059157499145872	0.5768335388689723
gamma-peposertib	bliss	HINFP_cnv	0.14947386605447177	0.09753250525979368
gamma-peposertib	bliss	HINFP_exp	0.12364557979819743	0.17125864591687437
gamma-peposertib	bliss	HINFP_lof	-0.061515319990573566	0.4973208306837657
gamma-peposertib	bliss	HINFP_snv	0.029114855053470046	0.7482150352491377
gamma-peposertib	bliss	HINT3_cnv	0.05501578316077931	0.5439271050006225
gamma-peposertib	bliss	HINT3_exp	-0.016023561521764193	0.8597950472821282
gamma-peposertib	bliss	HINT3_lof	-0.15591581588664027	0.08377096777367128
gamma-peposertib	bliss	HINT3_snv		
gamma-peposertib	bliss	HIP1_cnv	0.03652032769072967	0.6871771190812191
gamma-peposertib	bliss	HIP1_exp	0.20781630289971798	0.020555359171618645
gamma-peposertib	bliss	HIP1_lof	-0.0012755293667262649	0.9887822341823997
gamma-peposertib	bliss	HIP1_snv	0.24456230758583794	0.0061917934457780335
gamma-peposertib	bliss	HIPK2_cnv	-0.049538128782913436	0.5848033025266348
gamma-peposertib	bliss	HIPK2_exp	-0.0011082661537800426	0.9902531688886059
gamma-peposertib	bliss	HIPK2_lof	0.08996670008153039	0.3203702152977277
gamma-peposertib	bliss	HIPK2_snv	0.09496714778985643	0.2940986804331006
gamma-peposertib	bliss	HIST1H1B_cnv	-0.04828453758281337	0.5943525817376457
gamma-peposertib	bliss	HIST1H1B_exp	-0.08106922137156326	0.3707441606428642
gamma-peposertib	bliss	HIST1H1B_lof	-0.08325829659933852	0.35792144823279054
gamma-peposertib	bliss	HIST1H1C_cnv	-0.029741157420694064	0.7429858092467072
gamma-peposertib	bliss	HIST1H1C_exp	-0.0016359854555814037	0.9856124703856782
gamma-peposertib	bliss	HIST1H1C_lof	-0.12969454874385872	0.15109857145625738
gamma-peposertib	bliss	HIST1H1C_snv	-0.09875587321404654	0.27517107087049275
gamma-peposertib	bliss	HIST1H1E_cnv	-0.029741157420694064	0.7429858092467072
gamma-peposertib	bliss	HIST1H1E_exp	0.14057760968696353	0.11940025088316374
gamma-peposertib	bliss	HIST1H1E_lof	-0.08325829659933852	0.35792144823279054
gamma-peposertib	bliss	HIST1H2BD_cnv	-0.029741157420694064	0.7429858092467072
gamma-peposertib	bliss	HIST1H2BD_exp	-0.10934557226411681	0.22669445635370128
gamma-peposertib	bliss	HIST1H2BD_lof	-0.02712431160516995	0.7649098521046361
gamma-peposertib	bliss	HIST1H2BD_snv	0.08892601589358376	0.3260226051827649
gamma-peposertib	bliss	HIST1H3B_cnv	-0.029741157420694064	0.7429858092467072
gamma-peposertib	bliss	HIST1H3B_exp	0.029396760336884917	0.7458598735449099
gamma-peposertib	bliss	HIST1H3B_lof	-0.08325829659933852	0.35792144823279054
gamma-peposertib	bliss	HIST1H4E_cnv	-0.029741157420694064	0.7429858092467072
gamma-peposertib	bliss	HIST1H4E_exp	-0.13934905255608057	0.1226971142047328
gamma-peposertib	bliss	HIST1H4E_lof	-0.11009787215059377	0.22349546230372805
gamma-peposertib	bliss	HIST1H4E_snv	-0.06855536631325235	0.44931383827249816
gamma-peposertib	bliss	HIST1H4I_cnv	-0.04853382549431828	0.5924480216325012
gamma-peposertib	bliss	HIST1H4I_exp	-0.12787543430300033	0.15696389240620282
gamma-peposertib	bliss	HIST1H4I_lof	-0.03900982880755662	0.6670796598991278
gamma-peposertib	bliss	HIST2H2AA3_cnv	-0.013219176239916638	0.884143969857534
gamma-peposertib	bliss	HIST2H2AA3_exp	0.05505970014017626	0.5436051389795661
gamma-peposertib	bliss	HIST2H2AA3_lof	-0.10425720843164726	0.24917945220059667
gamma-peposertib	bliss	HIST2H2BE_cnv	-0.07442894548565454	0.4113318585502153
gamma-peposertib	bliss	HIST2H2BE_exp	-0.031064731750481037	0.7319735171244867
gamma-peposertib	bliss	HIST2H2BE_lof	-0.10425720843164726	0.24917945220059667
gamma-peposertib	bliss	HIVEP3_exp	0.033558113976533396	0.7113772790802261
gamma-peposertib	bliss	HIVEP3_lof	0.008547666760818858	0.9249339844044613
gamma-peposertib	bliss	HIVEP3_snv	0.008547666760818858	0.9249339844044613
gamma-peposertib	bliss	HJURP_cnv	0.023169640657540368	0.7983929503834559
gamma-peposertib	bliss	HJURP_exp	0.2993967916142154	0.00073012611915048
gamma-peposertib	bliss	HJURP_lof	-0.05908857793897638	0.5144730174166887
gamma-peposertib	bliss	HJURP_snv	0.06258030798518119	0.4898896201903674
gamma-peposertib	bliss	HLF_cnv	0.05713312878678298	0.5285117941075734
gamma-peposertib	bliss	HLF_exp	0.11123987632785458	0.21870050569123814
gamma-peposertib	bliss	HLF_lof	-0.15978536753673012	0.07628137741852024
gamma-peposertib	bliss	HLF_snv	-0.044646098874479734	0.6224588799550994
gamma-peposertib	bliss	HLTF_cnv	-0.1516818930803507	0.09262762449117647
gamma-peposertib	bliss	HLTF_exp	-0.08374803673547224	0.35509093710340184
gamma-peposertib	bliss	HLTF_lof	0.12777956396761037	0.15727766748351715
gamma-peposertib	bliss	HM13_cnv	0.0532333625162204	0.5570729512797542
gamma-peposertib	bliss	HM13_exp	-0.14258458631154453	0.11416246854445897
gamma-peposertib	bliss	HM13_lof		
gamma-peposertib	bliss	HMBS_cnv	0.14947386605447177	0.09753250525979368
gamma-peposertib	bliss	HMBS_exp	0.18358572748566693	0.041250720349193054
gamma-peposertib	bliss	HMBS_lof	-0.0850713141916356	0.3475129288310036
gamma-peposertib	bliss	HMCES_cnv	0.025717523908690563	0.7767745957405613
gamma-peposertib	bliss	HMCES_exp	0.027167771364091764	0.7645441662375165
gamma-peposertib	bliss	HMCES_lof	0.040578735117072315	0.6545330770356537
gamma-peposertib	bliss	HMCN1_exp	0.09562387732336114	0.29075750073840095
gamma-peposertib	bliss	HMGA2_cnv	-0.04918332587122274	0.5874988719585081
gamma-peposertib	bliss	HMGA2_exp	0.10466668018461375	0.24731503876467179
gamma-peposertib	bliss	HMGA2_lof	0.0251716408958941	0.7813925871940857
gamma-peposertib	bliss	HMGB1_cnv	0.06354539614376796	0.48320679670323646
gamma-peposertib	bliss	HMGB1_exp	0.07517341563196595	0.40665591560991926
gamma-peposertib	bliss	HMGB1_lof	0.015947705415103743	0.860452040574317
gamma-peposertib	bliss	HMGB1_snv	-0.11033026515576012	0.22251373965002458
gamma-peposertib	bliss	HMGB2_cnv	-0.010963636524787358	0.903807418796064
gamma-peposertib	bliss	HMGB2_exp	-0.10384401428135503	0.2510706280552596
gamma-peposertib	bliss	HMGB2_lof	-0.0046018235381009714	0.9595446380553434
gamma-peposertib	bliss	HMGB3_cnv	-0.22278601918694524	0.012880528256339643
gamma-peposertib	bliss	HMGB3_exp	0.032362943147330646	0.7212249373568642
gamma-peposertib	bliss	HMGB3_lof	0.1147619074325186	0.20437337203010383
gamma-peposertib	bliss	HMGCR_cnv	0.11279571827778287	0.21228607455826645
gamma-peposertib	bliss	HMGCR_exp	0.1116070096674217	0.21717463313695295
gamma-peposertib	bliss	HMGCR_lof	-0.0885906945446939	0.32785743096934844
gamma-peposertib	bliss	HMGCR_snv	0.07071900591671819	0.4350990366610539
gamma-peposertib	bliss	HMGN2_cnv	-0.026740989414239955	0.7681374948611427
gamma-peposertib	bliss	HMGN2_exp	0.018359542926495623	0.839612056925095
gamma-peposertib	bliss	HMGN2_lof	0.1273046846431973	0.15883883090594922
gamma-peposertib	bliss	HMGN2P46_cnv	-0.104385479347808	0.24859436617737246
gamma-peposertib	bliss	HMGN2P46_exp	0.07498129652983865	0.40785958759676505
gamma-peposertib	bliss	HMGN2P46_lof	0.12289540915102598	0.17389127425123252
gamma-peposertib	bliss	HMGN5_cnv	-0.14536241439622452	0.10720980141282527
gamma-peposertib	bliss	HMGN5_exp	-0.24577420649041584	0.005933323290254549
gamma-peposertib	bliss	HMGN5_lof	0.15087098022955486	0.09440573744181267
gamma-peposertib	bliss	HMGN5_snv	0.06350810399262843	0.48346411764267117
gamma-peposertib	bliss	HMGXB4_cnv	-0.0358251146464203	0.6928294706878056
gamma-peposertib	bliss	HMGXB4_exp	0.05035899754747418	0.5785887294978825
gamma-peposertib	bliss	HMGXB4_lof	0.012279482197679435	0.8923282169561538
gamma-peposertib	bliss	HMGXB4_snv	-0.11033026515576012	0.22251373965002458
gamma-peposertib	bliss	HMHB1_cnv	0.05080373213644574	0.5752346192298717
gamma-peposertib	bliss	HMHB1_exp	-0.06308353343658434	0.4863988844620951
gamma-peposertib	bliss	HMHB1_lof		
gamma-peposertib	bliss	HNF1A_cnv	-0.09373587425606628	0.3004311820342587
gamma-peposertib	bliss	HNF1A_exp	0.0823329396821573	0.3633078109480668
gamma-peposertib	bliss	HNF1A_lof	-0.04414761531070527	0.6263535261236322
gamma-peposertib	bliss	HNF1A_snv	-0.054734439203240524	0.545991925290718
gamma-peposertib	bliss	HNRNPA1_cnv	-0.035056569633674664	0.6990977430814576
gamma-peposertib	bliss	HNRNPA1_exp	-0.04301504033555702	0.6352405348761769
gamma-peposertib	bliss	HNRNPA1_lof	0.29006871518035576	0.0010834438972936488
gamma-peposertib	bliss	HNRNPA1_snv		
gamma-peposertib	bliss	HNRNPA2B1_cnv	-0.291695025555862	0.0010123551194890174
gamma-peposertib	bliss	HNRNPA2B1_exp	-0.05671283731354667	0.5315541537962338
gamma-peposertib	bliss	HNRNPA2B1_lof	0.15606232677631154	0.08347706211829954
gamma-peposertib	bliss	HNRNPC_cnv	-0.07403225762535637	0.4138362331164668
gamma-peposertib	bliss	HNRNPC_exp	0.12495054123764086	0.16674946874207403
gamma-peposertib	bliss	HNRNPC_lof	0.030435175118890753	0.7372048618670158
gamma-peposertib	bliss	HNRNPC_snv		
gamma-peposertib	bliss	HNRNPD_cnv	-0.00166179359365791	0.9853855278700869
gamma-peposertib	bliss	HNRNPD_exp	0.04423855501956218	0.625642243094907
gamma-peposertib	bliss	HNRNPD_lof	0.01266927256105664	0.8889319199565429
gamma-peposertib	bliss	HNRNPD_snv	0.09496714778985643	0.2940986804331006
gamma-peposertib	bliss	HNRNPK_cnv	0.08654809046572563	0.33917681380215525
gamma-peposertib	bliss	HNRNPK_exp	0.21112119588482195	0.01858602871405987
gamma-peposertib	bliss	HNRNPK_lof	-0.23187188326080363	0.009561898527540772
gamma-peposertib	bliss	HNRNPK_snv	-0.08710967724123787	0.33604030059742496
gamma-peposertib	bliss	HNRNPL_cnv	0.009086648611115416	0.9202157697636227
gamma-peposertib	bliss	HNRNPL_exp	0.13915756847238706	0.123217232878108
gamma-peposertib	bliss	HNRNPL_lof	-0.04774248057640019	0.5985034076753812
gamma-peposertib	bliss	HNRNPU_cnv	-0.052632429219212004	0.5615391963120913
gamma-peposertib	bliss	HNRNPU_exp	0.0885521356116034	0.3280688428123432
gamma-peposertib	bliss	HNRNPU_lof	-0.11454596172928591	0.20523191406062205
gamma-peposertib	bliss	HOOK3_cnv	-0.1558003905003057	0.0840030971508645
gamma-peposertib	bliss	HOOK3_exp	0.015358356555773178	0.8655596348287619
gamma-peposertib	bliss	HOOK3_lof	0.14823890496494938	0.10036392495085227
gamma-peposertib	bliss	HOOK3_snv	-0.16633056604495483	0.06484812917120504
gamma-peposertib	bliss	HOXA11_cnv	-0.27590339167805267	0.0019244613220698533
gamma-peposertib	bliss	HOXA11_exp	-0.10690934359380595	0.23727489909885816
gamma-peposertib	bliss	HOXA11_lof	0.08892601589358376	0.3260226051827649
gamma-peposertib	bliss	HOXA11_snv	0.08892601589358376	0.3260226051827649
gamma-peposertib	bliss	HOXA13_cnv	-0.27590339167805267	0.0019244613220698533
gamma-peposertib	bliss	HOXA13_exp	-0.07525714254145172	0.40613200224721135
gamma-peposertib	bliss	HOXA13_lof		
gamma-peposertib	bliss	HOXA7_cnv	-0.27590339167805267	0.0019244613220698533
gamma-peposertib	bliss	HOXA7_exp	-0.11841686575059551	0.19023181065500924
gamma-peposertib	bliss	HOXA7_lof		
gamma-peposertib	bliss	HOXA9_cnv	-0.27590339167805267	0.0019244613220698533
gamma-peposertib	bliss	HOXA9_exp	0.029796252056623326	0.7425263601120383
gamma-peposertib	bliss	HOXA9_lof	-0.08730627403218003	0.33494666046385974
gamma-peposertib	bliss	HOXA9_snv	-0.08730627403218003	0.33494666046385974
gamma-peposertib	bliss	HOXC11_cnv	0.01020255381429859	0.9104561990877426
gamma-peposertib	bliss	HOXC11_exp	0.1509929491494239	0.09413657908480826
gamma-peposertib	bliss	HOXC11_lof	0.18770068849281976	0.03683661704320489
gamma-peposertib	bliss	HOXC13_cnv	0.01020255381429859	0.9104561990877426
gamma-peposertib	bliss	HOXC13_exp	0.06186556636756261	0.494870377498745
gamma-peposertib	bliss	HOXC13_lof	0.18770068849281976	0.03683661704320489
gamma-peposertib	bliss	HOXD11_cnv	0.021867826161407547	0.80949897568912
gamma-peposertib	bliss	HOXD11_exp	0.2095539345953285	0.019498618960986095
gamma-peposertib	bliss	HOXD11_lof	-0.16633056604495483	0.06484812917120504
gamma-peposertib	bliss	HOXD13_cnv	0.021867826161407547	0.80949897568912
gamma-peposertib	bliss	HOXD13_exp	0.20345315634800787	0.02342859597796731
gamma-peposertib	bliss	HOXD13_lof	-0.039415968482255245	0.6638227427275589
gamma-peposertib	bliss	HOXD13_snv	0.07071900591671819	0.4350990366610539
gamma-peposertib	bliss	HRAS_cnv	0.18638872090308117	0.038198658093391645
gamma-peposertib	bliss	HRAS_exp	0.3236930945651104	0.00024519310359621217
gamma-peposertib	bliss	HRAS_lof	0.027142644154871012	0.7647555891943086
gamma-peposertib	bliss	HRAS_snv	0.2748660884139834	0.0020048286008897257
gamma-peposertib	bliss	hrd_high_20_ddr	-0.04829960894828787	0.5942373580037811
gamma-peposertib	bliss	hrd_high_42_ddr	-0.15498184844156615	0.08566403742895946
gamma-peposertib	bliss	hrdlohscore_ddr	0.026302985000597058	0.7718304354240136
gamma-peposertib	bliss	hrdscore_ddr	-0.13349165131975582	0.13938929332161595
gamma-peposertib	bliss	HRH4_cnv	-0.11690421543849311	0.19599561325382886
gamma-peposertib	bliss	HRH4_exp	-0.06609042405836446	0.465820495998001
gamma-peposertib	bliss	HRH4_lof	0.06139789792486049	0.49814378516996793
gamma-peposertib	bliss	HRH4_snv		
gamma-peposertib	bliss	HSD11B2_cnv	0.10343141978253823	0.25296890717183457
gamma-peposertib	bliss	HSD11B2_exp	0.03890054490266688	0.6679570919711971
gamma-peposertib	bliss	HSD11B2_lof	0.04325742110224214	0.6333342117032161
gamma-peposertib	bliss	HSD17B8_cnv	-0.11599227126291917	0.19953098262433308
gamma-peposertib	bliss	HSD17B8_exp	-0.28669849766507144	0.0012454819570979969
gamma-peposertib	bliss	HSD17B8_lof	0.03549166071970649	0.6955466088618553
gamma-peposertib	bliss	HSD17B8_snv	-0.06580599969925865	0.4677463370345229
gamma-peposertib	bliss	HSP90AA1_cnv	-0.09256794539905634	0.3065202407358669
gamma-peposertib	bliss	HSP90AA1_exp	0.24988405335105718	0.005126801541511761
gamma-peposertib	bliss	HSP90AA1_lof	0.090667717865614	0.31659857913261163
gamma-peposertib	bliss	HSP90AA1_snv	-0.15787976293956252	0.07989937247431388
gamma-peposertib	bliss	HSP90AB1_cnv	-0.02295536105905617	0.8002183062961618
gamma-peposertib	bliss	HSP90AB1_exp	0.08444493960793298	0.35108723430238475
gamma-peposertib	bliss	HSP90AB1_lof	0.09466292604332577	0.295655023659041
gamma-peposertib	bliss	HSP90AB1_snv	-0.044646098874479734	0.6224588799550994
gamma-peposertib	bliss	HSPA8_cnv	0.16039542560137154	0.07515141064618774
gamma-peposertib	bliss	HSPA8_exp	0.1083738211192117	0.2308741747928584
gamma-peposertib	bliss	HSPA8_lof	-0.07900531373404251	0.3830881808924832
gamma-peposertib	bliss	HSPA8_snv	0.07071900591671819	0.4350990366610539
gamma-peposertib	bliss	HSPE1_cnv	-0.040845385188557654	0.6524100968827476
gamma-peposertib	bliss	HSPE1_exp	0.11617141212297491	0.19883289390532838
gamma-peposertib	bliss	HSPE1_lof	0.022416656391147156	0.8048120422038453
gamma-peposertib	bliss	humancyc_1D_myo_inositol_hexakisphosphate_biosynthesis_II_mammalian__INPPL1_ITPKB_INPP5A_ITPKA_ITPK1_IPPK_INPP5B_IPMK__lof_pat	0.016958545459592567	0.851705115149481
gamma-peposertib	bliss	humancyc_calcium_transport_I__ATP2A2_ATP2C1__lof_pat	-0.08738072729921337	0.33453307941798616
gamma-peposertib	bliss	humancyc_choline_biosynthesis_III__PLD1_PCYT1A_CEPT1_PLD3__lof_pat	-0.09542315884456273	0.29177598998303955
gamma-peposertib	bliss	humancyc_CMP_N_acetylneuraminate_biosynthesis_I_eukaryotes__GNE_NANS_CMAS_NANP__lof_pat	0.0020096180958571845	0.9823270725598635
gamma-peposertib	bliss	humancyc_D_myo_inositol_1_3_4_trisphosphate_biosynthesis__INPPL1_ITPKB_INPP5A_ITPKA_INPP5B_IPMK__lof_pat	0.061375061125428114	0.4983039203266732
gamma-peposertib	bliss	humancyc_dopamine_degradation__SULT1A2_SULT1A3_SULT1A4__lof_pat	0.04821190247437368	0.5949080336929763
gamma-peposertib	bliss	humancyc_dTMP_de_novo_biosynthesis__SHMT2_DHFR_TYMS__lof_pat	-0.07088950431505228	0.4339898915849379
gamma-peposertib	bliss	humancyc_folate_polyglutamylation__SHMT2_FPGS__lof_pat	-0.015293138674566453	0.8661251908224638
gamma-peposertib	bliss	humancyc_guanosine_nucleotides_degradation_III__PNP_XDH__lof_pat	-0.14804028141649095	0.10082529409182792
gamma-peposertib	bliss	humancyc_inositol_pyrophosphates_biosynthesis__PPIP5K2_IPPK_IPMK__lof_pat	-0.22373704076911965	0.01249141221716541
gamma-peposertib	bliss	humancyc_mevalonate_pathway_I__HMGCR_HMGCS1_MVD__coh_pat	0.08329824055820872	0.3576900635525415
gamma-peposertib	bliss	humancyc_pentose_phosphate_pathway_oxidative_branch__PGD_PGLS__lof_pat	0.15306220474304721	0.0896621516270353
gamma-peposertib	bliss	humancyc_phenylalanine_degradation_I_aerobic__PAH_PCBD1__lof_pat	-0.11201616170502149	0.21548305178186633
gamma-peposertib	bliss	humancyc_phenylethylamine_degradation_I__AOC2_AOC3__lof_pat	-0.06470503703466221	0.47524188653833016
gamma-peposertib	bliss	humancyc_protein_citrullination__PADI2_PADI1__lof_pat	0.1947505030060998	0.030197931601870474
gamma-peposertib	bliss	humancyc_pyruvate_fermentation_to_lactate__LDHB_LDHA_LDHAL6B_LDHAL6A__lof_pat	0.03113109715181977	0.7314227605313033
gamma-peposertib	bliss	humancyc_S_methyl_5_thio_alpha_D_ribose_1_phosphate_degradation__ADI1_APIP__lof_pat	-0.048128455696060155	0.5955464529995064
gamma-peposertib	bliss	humancyc_salvage_pathways_of_pyrimidine_deoxyribonucleotides__CDA_TK1_TK2_AICDA__lof_pat	-0.15592442259182943	0.08375367959433853
gamma-peposertib	bliss	humancyc_selenocysteine_biosynthesis_II_archaea_and_eukaryotes__SARS_SEPHS2_SARS2__lof_pat	0.05560081176592298	0.5396458224919071
gamma-peposertib	bliss	humancyc_serotonin_degradation__SULT1A2_SULT1A3_SULT1A4__lof_pat	0.04821190247437368	0.5949080336929763
gamma-peposertib	bliss	humancyc_superpathway_of_cholesterol_biosynthesis__CYP51A1_HMGCR_HMGCS1_MSMO1_MVD_MVK__coh_pat	0.12161835154191655	0.1784414272592565
gamma-peposertib	bliss	humancyc_superpathway_of_D_myo_inositol_1_4_5_trisphosphate_metabolism__INPPL1_IMPA2_ITPKB_INPP1_INPP5A_IMPAD1_IMPA1_ITPKA_INPP5B_IPMK__lof_pat	-0.002627099415403081	0.9768981583297267
gamma-peposertib	bliss	humancyc_superpathway_of_geranylgeranyldiphosphate_biosynthesis_I_via_mevalonate__HMGCR_HMGCS1_MVD__coh_pat	0.08329824055820872	0.3576900635525415
gamma-peposertib	bliss	humancyc_triacylglycerol_degradation__MGLL_LIPE_ABHD12_LIPC__lof_pat	0.04327292110149829	0.6332123858933286
gamma-peposertib	bliss	humancyc_urea_cycle__ASS1_ARG2_ASL_CPS1__lof_pat	-0.03143337675675026	0.728915919733891
gamma-peposertib	bliss	HUS1_cnv	-0.12575274922068758	0.16402160735231558
gamma-peposertib	bliss	HUS1_exp	0.09521528910755442	0.29283325930306714
gamma-peposertib	bliss	HUS1_lof		
gamma-peposertib	bliss	HUS1B_cnv	-0.02497236643246148	0.7830802919205072
gamma-peposertib	bliss	HUS1B_exp	-0.01046294413500947	0.9081807217406431
gamma-peposertib	bliss	HUS1B_lof	-0.04183893076351975	0.6445243846621869
gamma-peposertib	bliss	HUWE1_cnv	0.001223409996040075	0.9892405749795996
gamma-peposertib	bliss	HUWE1_exp	0.030322852276182467	0.7381394898485968
gamma-peposertib	bliss	HUWE1_lof	-0.05967515128212833	0.5102994749539793
gamma-peposertib	bliss	HYDIN_exp	0.02692208700327926	0.7666121215228701
gamma-peposertib	bliss	ICMT_cnv	-0.03388052213662719	0.7087288299174187
gamma-peposertib	bliss	ICMT_exp	0.17407872835361946	0.053160244542884046
gamma-peposertib	bliss	ICMT_lof	-0.055797993978750696	0.538206592718309
gamma-peposertib	bliss	ICMT_snv	-0.11110774546847291	0.21925152230080208
gamma-peposertib	bliss	IDH1_cnv	0.013431779788910617	0.8822939643368601
gamma-peposertib	bliss	IDH1_exp	0.11711440040581776	0.19518724954237
gamma-peposertib	bliss	IDH1_lof	0.024683420264662984	0.7855292383049166
gamma-peposertib	bliss	IDH1_snv	0.10381089338427399	0.25122264840871156
gamma-peposertib	bliss	IDH2_cnv	-0.17018659790337962	0.058793463578121534
gamma-peposertib	bliss	IDH2_exp	-0.18246959204026172	0.04252155983675393
gamma-peposertib	bliss	IDH2_lof	0.17516662473396205	0.051667864005713264
gamma-peposertib	bliss	IDH2_snv		
gamma-peposertib	bliss	IDO1_cnv	-0.11039178919717428	0.22225434829569368
gamma-peposertib	bliss	IDO1_exp	-0.19469086205919822	0.03024951978363729
gamma-peposertib	bliss	IDO1_lof	0.1558827726062374	0.08383736790168166
gamma-peposertib	bliss	IDO1_snv	0.008352856481533985	0.9266399923989248
gamma-peposertib	bliss	IDUA_cnv	-0.15651425587693035	0.08257567057585606
gamma-peposertib	bliss	IDUA_exp	-0.046749878980322415	0.6061377643556758
gamma-peposertib	bliss	IDUA_lof	0.12411386546093017	0.1696302674074518
gamma-peposertib	bliss	IDUA_snv	0.07071900591671819	0.4350990366610539
gamma-peposertib	bliss	IFI44L_cnv	0.04478887526137534	0.6213452833119839
gamma-peposertib	bliss	IFI44L_exp	-0.17061910830054763	0.05814425396175729
gamma-peposertib	bliss	IFI44L_lof	-0.001912983503021319	0.9831767662705394
gamma-peposertib	bliss	IFI44L_snv	-0.11110774546847291	0.21925152230080208
gamma-peposertib	bliss	IFI6_cnv	-0.016690312926916376	0.8540244549115524
gamma-peposertib	bliss	IFI6_exp	-0.1462880580785599	0.10496806773942713
gamma-peposertib	bliss	IFI6_lof	0.1273046846431973	0.15883883090594922
gamma-peposertib	bliss	IFT20_cnv	-0.009216265153207856	0.9190815217306578
gamma-peposertib	bliss	IFT20_exp	0.11248367055360754	0.21356170243121397
gamma-peposertib	bliss	IFT20_lof	-0.02732346478035661	0.7632345325711335
gamma-peposertib	bliss	IFT80_cnv	-0.13421422052436954	0.13724139948692585
gamma-peposertib	bliss	IFT80_exp	-0.009799729599205439	0.9139777888941248
gamma-peposertib	bliss	IFT80_lof	0.15720865655420727	0.08120586162216728
gamma-peposertib	bliss	IFT80_snv	0.08892601589358376	0.3260226051827649
gamma-peposertib	bliss	IGF1R_cnv	-0.1763949985626477	0.05002456991661394
gamma-peposertib	bliss	IGF1R_exp	0.04840840456871936	0.59340589218271
gamma-peposertib	bliss	IGF1R_lof	0.07954318745188425	0.37984749837074616
gamma-peposertib	bliss	IGF1R_snv	-0.18736915596701517	0.037176886179357514
gamma-peposertib	bliss	IGF2_cnv	0.15600828051585908	0.08358538453276046
gamma-peposertib	bliss	IGF2_exp	0.0025950689076195688	0.9771797476665246
gamma-peposertib	bliss	IGF2_lof	-0.11574582355068647	0.20049424473640387
gamma-peposertib	bliss	IGF2_snv		
gamma-peposertib	bliss	IGF2R_cnv	0.020454663956043277	0.8215978997485954
gamma-peposertib	bliss	IGF2R_exp	0.21845048274065065	0.014791676639238041
gamma-peposertib	bliss	IGF2R_lof	-0.09488271804716718	0.29453006270818133
gamma-peposertib	bliss	IGF2R_snv	-0.057731820766054626	0.5241932237645068
gamma-peposertib	bliss	IGFBP5_cnv	-0.05435219756811038	0.5488033820348769
gamma-peposertib	bliss	IGFBP5_exp	0.10270698661780521	0.2563257454077775
gamma-peposertib	bliss	IGFBP5_lof	0.051754332942516273	0.5680959550058511
gamma-peposertib	bliss	IGFN1_cnv	-0.013625293348425181	0.8806106244428921
gamma-peposertib	bliss	IGFN1_exp	-0.07831202995909647	0.38728979640748085
gamma-peposertib	bliss	IGFN1_lof	-0.01607973987464798	0.8593085456879778
gamma-peposertib	bliss	IGFN1_snv	0.08892601589358376	0.3260226051827649
gamma-peposertib	bliss	IGHG1_cnv	-0.08315524331534993	0.35851883784759747
gamma-peposertib	bliss	IGHG1_exp	-0.2101789586308322	0.01913014489238466
gamma-peposertib	bliss	IGHG1_lof	0.20258577389489252	0.024039073592320277
gamma-peposertib	bliss	IGHG1_snv	0.09496714778985643	0.2940986804331006
gamma-peposertib	bliss	IGHMBP2_cnv	0.2134649541617653	0.017290231031887798
gamma-peposertib	bliss	IGHMBP2_exp	0.18991082460968095	0.03463454458266341
